1370323,3
272946,4
98321,5
2349412,4
2406356,2
27517,4
2414164,4
1574341,5
2181770,3
2066735,2
2100574,1
27929,5
2157973,3
848872,4
2299121,3
511539,3
723276,3
1761229,3
1893955,2
1585794,2
2624474,3
1166446,2
1710237,4
2004274,3
864172,4
2107905,4
543648,4
1317589,5
1524354,3
1703879,5
1852037,4
1147935,5
1055117,5
122830,3
291396,5
2570720,4
628670,4
1829014,3
1342785,5
1037863,4
2244589,5
1255703,4
1097536,3
2878,4
458497,5
238085,5
1107448,4
2588107,4
1021301,5
288334,5
1928633,5
1340455,5
342103,2
1913696,3
711569,4
320854,5
2363803,3
779635,4
701615,4
484048,4
1687310,4
2558951,1
586861,4
623818,5
598790,3
1418477,4
2358564,2
2041372,5
1263404,5
1292808,4
2476215,2
636262,1
1742939,3
1240130,5
2386506,5
1363515,5
2389101,4
94869,4
1521420,3
720744,5
493587,4
2086623,3
851848,3
590984,4
26417,5
756979,3
1166625,3
651531,4
1649582,2
454519,3
747997,1
777750,3
1273296,4
2455086,4
703996,3
285845,4
601147,4
1568541,4
1513514,4
1596982,4
2547661,3
2237185,5
504211,3
102028,5
1295700,4
2414026,4
741851,4
1581812,4
798653,3
610997,4
2436472,3
892545,2
2628708,1
1081292,4
1727342,5
272854,1
1837559,3
1100863,4
1813431,4
386254,4
1317259,1
2617189,5
1172180,2
123097,5
1120627,5
974823,3
2388250,4
68078,5
1763197,1
2198170,2
2393039,3
755774,4
1689425,3
2274365,3
2254872,4
2115962,5
2591337,5
1793777,4
2319382,4
1961694,5
1882719,4
1703994,4
2061317,4
616470,5
1207218,5
1136626,4
1696241,3
329998,4
524672,4
2379200,4
2002671,3
1409728,3
2484944,3
2062350,5
329572,4
2619823,4
1927703,3
1000904,5
599880,4
335457,5
1210717,4
1984835,4
1738784,5
265012,2
46846,3
2349759,4
731133,1
2499437,4
1214382,5
1026162,3
2147047,5
700478,4
618234,3
333168,5
2490130,4
343712,4
2094693,3
1035352,4
1139570,3
946795,5
1992442,4
2089770,4
1029287,2
2550108,5
2543780,4
192889,4
442322,2
477209,4
345793,5
382234,4
2077168,5
254887,5
367344,1
187322,3
2187741,4
1004255,2
1741931,3
1391652,1
1819462,3
1003438,4
2593960,3
1155747,3
592132,3
1501707,4
2639043,5
611531,3
2566835,1
1241107,4
1678903,5
1101086,4
2439493,1
2081709,5
1191490,4
1065138,5
520520,5
2340189,4
2452476,5
530789,5
14728,4
2271496,3
2137112,3
2400443,4
1142880,4
892278,4
1955609,5
1964514,4
1356923,4
543515,1
1328381,3
1323426,4
640464,3
1943753,4
1054542,5
428059,4
878141,5
857880,4
848297,3
2495043,5
1330841,3
806277,5
753693,5
2608375,5
1215310,4
79799,4
674590,4
1240334,4
1068821,4
19117,3
2280493,4
441579,3
722394,4
1141213,3
2140883,4
1802253,5
1151461,4
1632184,5
2267431,4
2596598,4
2514236,4
357481,5
2089577,4
1386457,4
209988,5
1204833,4
192869,4
1395967,3
1377734,4
684917,5
97578,2
2583311,5
1310257,5
2213300,4
1914525,3
1113980,5
420266,4
2173206,1
1952860,5
1661485,2
2601604,4
1341301,2
710178,5
2128971,4
1669517,4
1672449,5
130604,4
596550,3
2062550,4
1813130,5
1810444,4
819240,5
2457153,3
2251259,5
1706530,4
1132596,4
582315,4
214520,4
1644216,4
2081030,4
68959,4
1684232,4
1288603,4
740226,3
1832023,3
2563274,4
485083,2
2159724,3
1303483,2
2033466,3
146462,4
2117562,4
1017698,5
787558,5
147386,5
1635850,2
802419,5
1688856,4
2548920,4
1563506,5
1015900,4
623083,3
1259082,3
593397,2
627503,5
620967,3
2151793,5
2532540,4
652654,3
2478643,4
425908,4
2551483,5
497052,4
676587,3
1805871,5
2058194,4
1987569,4
1800320,4
1087944,3
465118,5
2507646,4
2478282,4
964621,4
366863,4
1710493,5
1230047,4
214593,5
969879,4
1715054,5
1797825,3
2336531,5
2442531,3
2227850,4
1563340,5
537515,3
1500625,4
2390595,3
452919,4
2010768,4
755231,1
1100765,3
243029,5
82020,3
246980,3
474492,3
1529456,5
1846674,5
144961,5
1789430,3
406526,4
1545709,5
2280604,5
2404693,4
393425,4
221809,4
1826163,4
1890591,4
2098079,3
254777,4
421374,2
1712930,4
1022631,4
908401,4
2256454,4
2627394,4
1090765,5
645772,5
2083665,3
361375,3
2442283,4
2066458,3
1709435,4
2248454,5
238740,4
1806991,4
83366,5
1307703,5
1730957,2
2549238,4
1116080,3
1571232,5
1807224,3
955922,3
671440,3
1771220,5
1551945,1
135658,3
2543844,3
8135,5
174783,4
598243,1
814483,4
1195438,3
2402716,5
2161550,5
2611699,5
1163795,4
753555,5
2254919,3
124342,3
314938,4
832780,4
686986,3
2570628,4
1465186,5
1105577,3
51746,3
2398075,2
1206290,3
290700,3
2194044,3
1225643,3
1718022,3
1574503,5
808604,3
1003387,2
562542,4
2431353,4
831494,3
2347743,3
525168,4
1447766,5
1155234,5
214205,4
1570077,4
1018633,5
18631,4
57186,4
1643961,3
2080674,3
1772050,4
526961,4
284399,5
1595102,4
2023883,5
1172249,4
960007,4
1945838,4
2103176,5
1859405,4
1200256,5
817339,4
2138216,4
1905321,4
1939431,3
1959185,3
219174,4
1362041,3
823699,3
1946462,4
1613383,4
2048093,1
887893,3
69809,3
1291600,3
2532609,3
1954597,3
578311,4
2500866,4
2368915,4
998620,4
2333948,3
1928935,4
847616,3
1514886,5
2377457,4
2313765,3
1192459,5
2237514,4
196846,2
2135602,5
318457,3
819338,5
1047368,4
592734,4
963471,4
830937,5
1045223,4
925446,4
2405540,4
415641,4
300253,5
998448,4
642736,5
1139937,5
779653,3
531806,4
934497,3
1318745,5
760316,4
2100003,5
1860850,4
1537068,4
1498463,3
2628225,5
469045,5
2576843,5
1286183,5
29236,2
2436032,3
1213736,4
2388555,3
348661,3
2426116,5
1632784,4
760837,5
1534723,4
2509644,5
50123,4
1461647,4
306347,4
2084548,2
213863,1
123384,5
916743,3
2091461,4
2612172,2
1258099,4
633722,4
1286972,5
2165945,2
2169359,3
2043500,5
2636378,5
1692674,5
1215043,4
952095,3
1353855,4
2283630,5
263291,3
2155681,5
679771,5
165247,5
222518,3
2077527,4
306736,3
1386873,3
2399549,3
1928290,3
2430257,5
964175,4
74320,5
2120117,3
2237249,3
2599262,5
675883,4
1176119,4
974285,4
1392053,3
1300687,3
2488713,4
593770,5
2461498,5
382186,3
559741,3
1860956,1
803468,1
2383871,5
400169,3
2441692,2
993395,3
858574,3
1104997,5
417739,4
175858,4
1759021,3
1410893,4
411843,3
411809,3
288343,4
616375,2
2194553,3
1553204,4
302344,3
2523426,5
1724752,5
1307983,1
1751917,5
907760,3
1361441,5
576984,4
197025,3
1681922,4
1507017,5
1606148,4
2409590,4
18914,4
2154287,3
2448354,5
1299784,5
1832478,5
481049,3
194555,1
2593340,3
1120126,4
1838859,3
1607747,5
2603700,4
2537719,4
414293,2
191823,4
96987,4
2010144,4
814304,4
1144139,3
1456837,3
2427632,4
1771252,2
1401561,5
1325637,5
7116,3
460526,4
1340867,5
2577383,2
548695,5
2152932,5
550309,3
2264426,3
1835802,3
1405029,5
592445,2
2512828,3
530195,2
938294,1
731462,2
2588510,5
1029530,5
387157,3
1496361,4
2114283,5
2102295,4
361630,3
1244273,4
1283042,5
1524964,3
2023244,4
936928,3
1362091,3
1265920,4
113774,5
1930099,4
1010499,4
1123585,5
1723056,4
407115,3
1913023,5
1903582,3
697045,4
1234095,3
707434,4
42487,5
2018977,4
1717288,4
1101518,5
1275277,4
40731,3
544521,3
1755278,4
47589,4
2503103,4
1442105,2
946039,4
1313714,4
1385608,4
1966083,3
678212,4
1079964,3
2600762,4
183435,4
1777952,4
2581032,4
767590,4
2038701,3
2024417,3
283650,5
1999275,2
2033641,5
1756513,5
2491569,4
1225150,3
886227,4
2143797,5
1782189,5
48915,4
1710306,2
134617,3
847776,4
2584252,5
2117999,3
519744,3
202678,1
1898310,3
2035595,1
1313905,4
177103,3
641719,3
1110156,4
24095,4
1430658,4
297742,3
2319377,3
2296416,4
112913,3
959443,5
129749,3
1295803,4
280790,4
1967569,4
858204,5
1901318,3
1473595,4
824540,3
359110,3
1214424,2
575167,4
2542967,4
1623687,3
1004390,4
2212841,3
1723291,3
558323,3
2557141,3
150597,3
62060,5
1085514,5
1478933,4
1624471,3
229560,5
2365208,5
1799398,5
976637,4
1762837,3
1557007,2
1354545,4
1268349,5
1450558,4
506725,5
921783,4
1500388,1
1683746,5
2245859,5
846314,4
1056823,4
445227,5
2407208,5
2607782,4
1222147,3
2127716,5
163205,4
1908565,5
731057,5
1116129,2
937483,4
2132385,3
1742805,4
110308,3
896630,4
2062552,3
470999,4
526286,5
380673,4
592374,5
1160646,3
772891,2
44801,4
1167144,4
1304796,4
1574068,5
2343380,5
627935,5
2314419,3
951185,1
1790656,4
426526,3
1899288,4
167227,4
256465,2
1114362,4
1337153,5
553202,3
2165811,3
2504570,4
2001263,4
508584,4
1022629,3
1495435,4
664230,4
2537502,5
2153610,5
1788733,4
2070798,4
1813586,3
2128219,3
675279,2
127581,4
527559,3
330261,3
984718,4
2297843,3
1417474,5
1689590,3
124942,5
2218826,2
552107,3
926900,1
1279828,4
1695600,4
1045053,3
2070559,2
1960129,4
1279509,2
1804527,4
1092189,4
2352804,3
879196,5
883815,5
1028818,3
1900375,5
1201695,4
2621150,4
851231,3
1090853,3
1178902,3
2043759,5
434041,2
2033811,4
62443,3
268739,4
1364878,4
1118948,2
2389877,5
2534006,4
418075,3
2362208,1
2576648,3
520286,3
952156,4
378033,4
1441549,4
2292140,5
2338019,3
111033,4
817484,4
249000,4
1092521,3
1218586,5
572937,5
2465337,3
1715894,5
774749,3
2227629,5
619048,4
1618502,4
1555169,3
2500894,5
1111556,3
2293522,5
795816,3
986502,1
1485382,4
1709795,2
407037,2
673591,5
2282361,5
1952604,4
852389,3
70483,4
221926,5
1930665,4
1119113,2
1903324,1
2510739,5
1387650,4
2375307,4
556059,4
49927,4
1489374,4
1571299,5
1113933,4
1857067,4
993387,4
1704440,4
1549026,4
2088513,4
2074189,3
901167,3
2486710,3
1299817,4
2418846,5
2494808,5
2031801,3
1939029,4
554078,4
198496,5
92970,4
1462820,4
927583,3
2248080,4
454878,4
1512017,4
788852,3
988972,3
1096946,4
850678,4
2343985,4
652840,3
98586,4
270890,5
2260472,5
2633545,3
818752,4
1287939,4
645873,4
535385,4
1985320,4
503356,4
2257488,4
508852,4
474106,4
39242,4
2332009,4
1443200,3
1048594,3
1648077,5
2151105,3
2640816,4
1151752,5
741709,4
1517590,5
2131817,3
1785367,3
1883039,5
2600868,3
1992646,2
1193242,4
2181542,3
1242406,4
1609665,5
1433573,2
650828,2
1999176,4
2291079,5
718913,4
309713,4
2509044,5
2279052,5
864196,3
2001296,3
2394659,3
128389,3
2217779,3
2304924,4
2646626,4
769702,4
194631,2
612111,1
1580159,3
1469659,4
2249634,4
2020775,3
995169,4
2382246,3
1100528,4
2495395,5
695709,3
2187693,5
276617,3
2132380,5
1241395,4
29892,3
676900,4
2197203,3
666776,4
566017,4
1114846,3
2227307,2
1960239,3
1243711,4
566628,3
1817781,4
2648609,4
1722103,4
676123,5
251613,4
2439017,5
1443417,4
363610,4
59800,4
2452906,5
1605213,4
1217641,4
2123995,4
328862,3
1775284,4
2197982,5
2047805,4
501823,5
726472,3
451699,4
1571988,5
62753,4
1643995,3
2485087,4
1951713,5
1523954,4
2218471,5
904768,4
1971047,3
1264405,4
379062,4
1242529,2
2057141,5
965779,4
705665,2
1161256,4
972914,5
1491873,5
1160858,5
2594528,1
1339481,4
914958,4
719755,4
1919269,4
155064,4
2288257,4
2457095,4
1318548,3
606809,5
1234014,4
562026,3
2013162,5
1690571,3
1816898,4
1380222,3
388143,4
1419103,4
1850490,3
1341553,1
1190468,4
2483371,3
1589111,5
1315827,3
1850143,4
1922072,4
965531,3
1117136,4
991504,5
813236,5
108032,5
2336079,4
1160735,5
1120721,3
613492,3
1969216,5
1809161,3
1466302,5
1876520,1
1170779,5
94807,4
1776884,3
1936110,2
1654947,4
2261180,2
102487,4
1688901,2
1250231,5
550883,3
414243,5
2486584,4
2460659,5
1640067,4
1200461,2
1113230,4
2413875,3
854756,4
1262327,5
194351,3
2076954,4
804602,3
2350212,4
1524853,4
2376898,5
1757328,3
1050678,4
2039738,4
1814637,3
205752,4
790183,3
1615638,2
1446775,4
2505165,2
1631082,3
607560,5
2347526,3
2356870,5
2221646,4
515899,3
1865846,2
1894049,4
1371072,4
1125803,3
2010666,2
2007083,4
9734,4
59140,2
618656,4
2503356,4
13868,4
1492086,3
2494707,3
942007,5
1174659,4
1105029,5
1822126,3
1228066,4
2421781,2
1281114,5
2633797,3
252548,5
829192,4
1390282,3
1611056,3
2058571,5
1967029,3
1753638,5
2194204,4
622934,3
2141037,2
101564,5
2354601,4
2400924,4
804864,4
2379296,3
1402250,4
357690,5
1005883,3
2517669,4
1100798,3
804364,2
912494,4
2167214,4
2233998,5
2019349,3
1521769,3
2204970,5
1060892,3
1758181,4
1290937,3
2544655,5
1423063,4
2285492,2
398482,4
2011258,3
304693,4
1828001,3
2013726,4
1961377,5
1880009,4
15586,4
2065164,4
2284862,3
2136927,5
599216,4
165838,4
707653,1
941611,4
204177,4
2105137,2
2495881,4
1646618,5
691717,4
2116932,3
315874,4
1080272,4
2622098,3
24536,5
1756027,3
291972,5
1532399,3
1966201,4
874700,3
364749,2
847313,4
1371592,5
2116667,1
2401493,4
943593,5
1497505,5
1528418,4
2421394,1
450125,3
1994064,3
769538,3
2550506,4
1760594,4
679846,3
2467796,3
2116575,4
1857885,4
596918,4
1966998,4
1408227,4
105221,2
1878498,2
26756,5
1520304,4
2141793,2
735400,5
956814,3
2439932,5
107776,4
1380173,2
2539101,5
1362465,4
2303680,4
1036350,5
240669,3
1709466,3
2481992,2
2613898,5
2344089,5
1135154,4
1871337,5
1848428,3
2468158,4
493978,3
1909606,3
56854,4
2483102,4
2534358,5
482999,4
1419757,4
278882,4
2625306,4
1748882,1
2613474,3
127676,2
2044596,4
221406,5
204033,3
1614939,4
1261628,4
325700,3
1702408,5
924979,5
1104218,3
196091,4
1735019,5
1215094,5
1525786,3
1048906,4
2551589,4
427309,4
